NOUN,VERB,ADJ,ADV,generated,PERSON,ORGANIZATION,GPE,LOCATION,GSP,FACILITY
228,93,77,34,0,2.0,2.0,9.0,0.0,0.0,0.0
117,74,39,32,0,1.0,6.0,4.0,0.0,0.0,0.0
164,119,34,38,0,4.0,0.0,9.0,0.0,0.0,0.0
113,117,37,36,0,3.0,4.0,1.0,0.0,0.0,0.0
78,59,48,15,0,1.0,0.0,1.0,0.0,0.0,0.0
192,125,51,21,0,3.0,3.0,9.0,0.0,0.0,0.0
168,154,59,52,0,13.0,4.0,5.0,0.0,0.0,0.0
137,108,36,39,0,1.0,2.0,1.0,0.0,0.0,0.0
140,148,29,39,0,6.0,6.0,2.0,0.0,0.0,0.0
144,115,21,53,0,0.0,1.0,0.0,0.0,0.0,0.0
218,198,67,77,0,4.0,5.0,10.0,0.0,1.0,0.0
220,98,68,39,0,6.0,0.0,7.0,0.0,0.0,0.0
89,81,39,25,0,2.0,0.0,0.0,0.0,0.0,0.0
140,96,40,25,0,3.0,9.0,2.0,0.0,0.0,0.0
186,127,55,52,0,9.0,5.0,4.0,0.0,0.0,0.0
153,80,39,18,0,3.0,4.0,6.0,0.0,0.0,0.0
98,52,22,20,0,4.0,0.0,5.0,1.0,0.0,0.0
112,80,51,42,0,4.0,1.0,6.0,0.0,0.0,0.0
165,124,45,35,0,3.0,2.0,7.0,1.0,0.0,0.0
89,79,34,31,0,0.0,0.0,0.0,0.0,0.0,0.0
300,230,86,70,0,1.0,1.0,8.0,0.0,0.0,0.0
199,85,69,30,0,6.0,3.0,3.0,0.0,0.0,0.0
125,64,43,26,0,3.0,1.0,5.0,0.0,0.0,0.0
225,132,56,33,0,7.0,0.0,13.0,0.0,0.0,0.0
159,85,38,33,0,2.0,0.0,8.0,1.0,0.0,0.0
150,88,56,23,0,4.0,2.0,7.0,0.0,0.0,0.0
174,125,50,42,0,4.0,0.0,2.0,0.0,0.0,0.0
126,96,31,27,0,1.0,5.0,4.0,0.0,0.0,0.0
195,126,48,30,0,8.0,1.0,7.0,0.0,0.0,0.0
162,105,38,46,0,9.0,0.0,8.0,0.0,0.0,0.0
205,131,44,37,0,12.0,0.0,7.0,1.0,0.0,0.0
235,106,115,30,0,3.0,2.0,5.0,0.0,0.0,0.0
181,133,50,54,0,4.0,2.0,3.0,1.0,0.0,0.0
129,84,49,23,0,2.0,2.0,2.0,0.0,0.0,0.0
129,118,41,53,0,6.0,0.0,3.0,0.0,0.0,0.0
120,115,34,54,0,1.0,1.0,3.0,0.0,0.0,0.0
143,93,40,35,0,7.0,2.0,12.0,0.0,0.0,0.0
99,64,31,23,0,5.0,1.0,2.0,0.0,0.0,0.0
160,90,47,30,0,4.0,0.0,7.0,0.0,0.0,0.0
185,112,51,38,0,11.0,3.0,5.0,1.0,0.0,0.0
141,100,36,44,0,3.0,0.0,1.0,0.0,0.0,0.0
83,66,38,18,0,5.0,1.0,2.0,0.0,0.0,0.0
97,82,36,19,0,3.0,3.0,3.0,0.0,0.0,0.0
108,79,35,22,0,1.0,0.0,2.0,0.0,0.0,0.0
266,195,69,67,0,1.0,5.0,4.0,0.0,0.0,0.0
96,106,47,44,0,2.0,1.0,0.0,0.0,0.0,0.0
132,118,43,35,0,2.0,3.0,0.0,0.0,0.0,0.0
134,95,49,41,0,5.0,2.0,5.0,0.0,0.0,0.0
159,138,38,45,0,5.0,1.0,6.0,0.0,0.0,0.0
144,85,34,18,0,3.0,0.0,6.0,0.0,0.0,0.0
108,69,40,21,0,0.0,4.0,3.0,0.0,0.0,0.0
98,53,34,20,0,3.0,2.0,5.0,0.0,0.0,0.0
130,111,32,37,0,1.0,0.0,5.0,0.0,0.0,0.0
163,142,54,63,0,1.0,2.0,1.0,0.0,0.0,0.0
124,95,45,37,0,3.0,3.0,4.0,0.0,0.0,0.0
160,99,58,35,0,2.0,0.0,9.0,1.0,0.0,0.0
162,114,47,40,0,5.0,0.0,3.0,0.0,0.0,0.0
261,179,108,56,0,4.0,2.0,4.0,0.0,0.0,0.0
117,109,33,29,0,3.0,0.0,7.0,0.0,0.0,0.0
171,96,40,15,0,11.0,2.0,6.0,0.0,0.0,0.0
146,115,37,44,0,6.0,1.0,6.0,0.0,0.0,0.0
111,72,39,36,0,2.0,3.0,3.0,0.0,0.0,0.0
176,109,43,35,0,7.0,4.0,6.0,1.0,0.0,0.0
119,60,52,25,0,2.0,3.0,2.0,0.0,0.0,0.0
159,123,77,38,0,3.0,6.0,3.0,0.0,0.0,0.0
133,83,36,23,0,4.0,2.0,8.0,0.0,0.0,0.0
169,152,44,43,0,2.0,3.0,6.0,0.0,0.0,0.0
120,96,54,27,0,1.0,1.0,2.0,0.0,0.0,0.0
117,85,39,20,0,0.0,5.0,2.0,0.0,0.0,0.0
107,146,19,45,0,0.0,0.0,0.0,0.0,0.0,0.0
125,106,42,45,0,2.0,1.0,5.0,0.0,0.0,0.0
152,122,43,46,0,6.0,4.0,3.0,0.0,0.0,0.0
182,123,38,15,0,7.0,0.0,10.0,0.0,0.0,0.0
86,80,25,17,0,2.0,2.0,2.0,0.0,0.0,0.0
116,79,32,27,0,0.0,0.0,0.0,0.0,0.0,0.0
186,134,38,22,0,7.0,7.0,10.0,0.0,0.0,0.0
165,100,44,28,0,10.0,2.0,8.0,2.0,0.0,0.0
110,74,23,13,0,3.0,0.0,5.0,0.0,0.0,0.0
139,85,55,28,0,8.0,0.0,7.0,0.0,0.0,0.0
142,99,37,27,0,4.0,4.0,0.0,0.0,0.0,0.0
171,120,40,38,0,6.0,0.0,11.0,0.0,0.0,0.0
134,105,46,41,0,5.0,1.0,6.0,0.0,0.0,0.0
107,79,36,18,0,3.0,2.0,1.0,0.0,0.0,0.0
133,111,56,34,0,1.0,1.0,4.0,0.0,0.0,0.0
162,90,69,29,0,4.0,0.0,3.0,0.0,0.0,0.0
68,53,21,20,0,1.0,1.0,9.0,0.0,0.0,0.0
85,81,29,16,0,3.0,0.0,2.0,0.0,0.0,0.0
130,110,32,27,0,10.0,1.0,3.0,0.0,0.0,0.0
103,84,33,34,0,3.0,2.0,0.0,0.0,0.0,0.0
146,91,45,19,0,7.0,0.0,7.0,0.0,0.0,0.0
88,69,30,28,0,3.0,1.0,1.0,0.0,0.0,0.0
109,60,29,11,0,3.0,3.0,1.0,0.0,0.0,0.0
101,70,15,31,0,2.0,3.0,2.0,0.0,0.0,0.0
97,76,27,30,0,3.0,2.0,1.0,0.0,0.0,0.0
111,85,41,24,0,2.0,0.0,1.0,0.0,0.0,0.0
132,104,50,24,0,1.0,0.0,6.0,0.0,0.0,0.0
140,117,41,47,0,3.0,1.0,4.0,0.0,0.0,0.0
123,92,33,37,0,5.0,0.0,2.0,0.0,0.0,0.0
298,201,70,37,0,3.0,0.0,11.0,0.0,0.0,0.0
145,106,55,21,0,5.0,4.0,3.0,0.0,0.0,0.0
243,143,77,34,0,7.0,1.0,13.0,0.0,0.0,0.0
226,136,67,49,0,9.0,1.0,11.0,0.0,0.0,0.0
234,119,69,27,0,7.0,0.0,3.0,0.0,0.0,0.0
120,114,30,51,0,5.0,0.0,7.0,0.0,0.0,0.0
191,113,57,31,0,7.0,1.0,6.0,0.0,0.0,0.0
241,145,71,39,0,11.0,0.0,8.0,0.0,0.0,0.0
103,90,34,35,0,4.0,1.0,8.0,0.0,0.0,0.0
202,155,54,53,0,1.0,0.0,10.0,0.0,0.0,0.0
116,82,30,36,0,3.0,5.0,0.0,0.0,0.0,0.0
112,89,31,32,0,4.0,5.0,6.0,0.0,0.0,0.0
155,146,44,38,0,3.0,7.0,4.0,0.0,0.0,0.0
124,89,61,31,0,5.0,1.0,5.0,0.0,0.0,0.0
116,83,23,37,0,4.0,4.0,1.0,0.0,0.0,0.0
159,106,55,45,0,1.0,3.0,0.0,0.0,0.0,0.0
106,81,33,21,0,0.0,1.0,1.0,0.0,0.0,0.0
155,144,42,46,0,3.0,2.0,7.0,0.0,0.0,0.0
182,132,57,36,0,3.0,1.0,6.0,0.0,0.0,0.0
167,94,65,23,0,5.0,0.0,4.0,0.0,0.0,0.0
98,75,35,21,0,1.0,6.0,1.0,0.0,0.0,0.0
171,138,51,52,0,8.0,4.0,4.0,0.0,0.0,0.0
127,94,32,26,0,2.0,0.0,5.0,0.0,0.0,0.0
123,75,30,16,0,3.0,0.0,0.0,0.0,0.0,0.0
173,107,31,25,0,8.0,2.0,7.0,0.0,0.0,0.0
101,90,18,13,0,1.0,3.0,2.0,0.0,0.0,0.0
216,133,61,52,0,14.0,0.0,8.0,1.0,0.0,0.0
105,60,29,29,0,2.0,5.0,0.0,0.0,0.0,0.0
119,84,35,29,0,3.0,4.0,5.0,0.0,0.0,0.0
98,93,26,27,0,0.0,2.0,4.0,1.0,0.0,0.0
134,92,29,30,0,5.0,7.0,3.0,0.0,0.0,0.0
151,73,35,24,0,5.0,2.0,8.0,0.0,0.0,0.0
105,85,46,46,0,1.0,2.0,3.0,0.0,0.0,0.0
203,145,43,41,0,3.0,1.0,9.0,0.0,0.0,0.0
134,91,44,20,0,3.0,0.0,9.0,0.0,0.0,0.0
140,84,32,15,0,1.0,5.0,3.0,0.0,0.0,0.0
171,95,49,28,0,9.0,3.0,6.0,0.0,0.0,0.0
376,191,97,56,0,8.0,6.0,19.0,0.0,0.0,0.0
141,123,37,33,0,7.0,0.0,3.0,1.0,0.0,0.0
169,119,44,41,0,7.0,0.0,8.0,0.0,0.0,0.0
145,97,41,18,0,2.0,0.0,2.0,0.0,0.0,0.0
247,183,84,58,0,10.0,0.0,6.0,0.0,0.0,0.0
114,76,29,28,0,3.0,3.0,2.0,0.0,0.0,0.0
123,99,46,25,0,2.0,6.0,1.0,0.0,0.0,0.0
156,98,44,36,0,1.0,4.0,2.0,0.0,0.0,0.0
156,96,43,34,0,2.0,0.0,4.0,0.0,0.0,0.0
82,70,30,22,0,5.0,3.0,0.0,0.0,0.0,0.0
95,95,23,29,0,4.0,5.0,3.0,0.0,0.0,0.0
164,121,33,38,0,6.0,0.0,9.0,0.0,0.0,0.0
194,88,54,21,0,3.0,0.0,8.0,0.0,0.0,0.0
201,137,50,60,0,9.0,7.0,3.0,0.0,0.0,1.0
176,43,38,18,0,7.0,1.0,10.0,0.0,0.0,0.0
74,56,24,19,0,0.0,4.0,0.0,0.0,0.0,0.0
203,191,56,41,0,3.0,2.0,6.0,0.0,0.0,0.0
156,120,46,23,0,5.0,7.0,4.0,0.0,0.0,1.0
132,99,46,37,0,0.0,1.0,5.0,0.0,0.0,0.0
116,73,42,25,0,2.0,0.0,6.0,0.0,0.0,0.0
125,78,30,19,0,5.0,0.0,3.0,0.0,0.0,0.0
220,174,88,73,0,10.0,2.0,11.0,0.0,0.0,0.0
121,59,33,26,0,2.0,2.0,3.0,0.0,0.0,0.0
103,64,33,32,0,1.0,1.0,3.0,0.0,0.0,0.0
128,99,38,40,0,2.0,2.0,1.0,0.0,0.0,0.0
83,91,34,37,0,0.0,1.0,2.0,0.0,0.0,0.0
233,148,51,33,0,12.0,0.0,5.0,1.0,0.0,0.0
228,120,65,42,0,4.0,1.0,13.0,0.0,0.0,0.0
157,94,43,32,0,2.0,4.0,3.0,0.0,0.0,0.0
85,70,29,15,0,3.0,1.0,2.0,0.0,0.0,0.0
138,91,47,36,0,5.0,1.0,13.0,0.0,0.0,0.0
72,82,30,30,0,4.0,0.0,0.0,0.0,0.0,0.0
182,107,45,29,0,2.0,0.0,7.0,0.0,0.0,0.0
97,68,26,34,0,3.0,1.0,0.0,0.0,0.0,0.0
121,99,36,31,0,2.0,0.0,1.0,0.0,0.0,0.0
169,82,40,19,0,6.0,4.0,9.0,0.0,0.0,0.0
230,152,64,47,0,7.0,4.0,12.0,0.0,0.0,0.0
177,104,58,23,0,0.0,4.0,0.0,0.0,0.0,0.0
159,106,51,29,0,6.0,3.0,7.0,0.0,0.0,0.0
99,68,35,31,0,1.0,2.0,2.0,0.0,0.0,0.0
227,144,90,56,0,9.0,0.0,5.0,0.0,0.0,0.0
122,113,39,47,0,3.0,4.0,2.0,0.0,0.0,0.0
125,76,37,35,0,4.0,2.0,0.0,0.0,1.0,0.0
122,83,21,35,0,7.0,6.0,4.0,0.0,0.0,0.0
95,76,21,26,0,1.0,1.0,4.0,0.0,0.0,0.0
128,81,37,29,0,6.0,3.0,3.0,0.0,0.0,0.0
120,73,31,24,0,1.0,2.0,3.0,0.0,0.0,0.0
167,107,47,23,0,3.0,1.0,7.0,0.0,0.0,0.0
166,93,45,34,0,1.0,0.0,4.0,0.0,0.0,0.0
117,80,38,28,0,1.0,2.0,1.0,0.0,0.0,0.0
226,118,66,51,0,6.0,2.0,15.0,0.0,0.0,0.0
181,115,61,34,0,5.0,2.0,9.0,1.0,0.0,0.0
138,103,32,44,0,1.0,2.0,7.0,0.0,0.0,0.0
165,85,39,26,0,5.0,4.0,6.0,0.0,0.0,0.0
111,112,32,31,0,2.0,0.0,5.0,0.0,0.0,0.0
114,73,39,29,0,7.0,0.0,3.0,0.0,0.0,0.0
150,109,57,25,0,1.0,5.0,3.0,0.0,0.0,0.0
160,133,48,42,0,1.0,4.0,5.0,0.0,0.0,0.0
246,179,65,63,0,3.0,2.0,11.0,0.0,0.0,0.0
138,84,44,30,0,2.0,5.0,6.0,0.0,0.0,0.0
151,86,28,22,0,6.0,1.0,8.0,0.0,0.0,0.0
145,100,46,20,0,4.0,4.0,7.0,0.0,0.0,0.0
177,105,47,30,0,9.0,0.0,6.0,0.0,0.0,0.0
189,118,57,38,0,7.0,0.0,9.0,0.0,0.0,0.0
180,147,66,43,0,2.0,2.0,3.0,0.0,0.0,0.0
252,152,72,33,0,7.0,1.0,7.0,0.0,0.0,0.0
114,91,29,27,0,5.0,1.0,4.0,0.0,0.0,0.0
197,141,47,79,0,6.0,1.0,10.0,0.0,0.0,0.0
132,108,32,24,0,4.0,1.0,9.0,0.0,0.0,0.0
104,73,29,22,0,3.0,0.0,11.0,0.0,0.0,0.0
122,89,38,42,0,3.0,0.0,3.0,0.0,0.0,0.0
123,78,36,21,0,5.0,4.0,7.0,0.0,0.0,0.0
102,65,27,16,0,2.0,1.0,7.0,0.0,0.0,0.0
100,98,34,29,0,0.0,2.0,0.0,0.0,0.0,0.0
126,98,31,47,0,2.0,0.0,5.0,1.0,0.0,0.0
145,95,43,25,0,2.0,0.0,7.0,0.0,0.0,0.0
158,126,38,35,0,2.0,4.0,1.0,0.0,0.0,0.0
93,74,28,25,0,1.0,1.0,0.0,0.0,0.0,0.0
116,63,44,18,0,1.0,2.0,2.0,0.0,0.0,0.0
122,98,42,29,0,1.0,0.0,3.0,0.0,1.0,0.0
140,85,37,16,0,3.0,2.0,2.0,0.0,0.0,0.0
100,92,38,35,0,3.0,1.0,0.0,0.0,0.0,0.0
143,78,45,21,0,4.0,3.0,1.0,0.0,0.0,0.0
183,123,66,59,0,2.0,1.0,13.0,0.0,0.0,0.0
122,82,32,39,0,2.0,7.0,1.0,0.0,0.0,0.0
244,181,62,50,0,6.0,1.0,7.0,1.0,0.0,0.0
216,149,70,58,0,7.0,0.0,9.0,0.0,0.0,0.0
243,135,82,49,0,3.0,8.0,8.0,0.0,0.0,0.0
327,212,138,70,0,5.0,0.0,9.0,0.0,0.0,0.0
133,96,35,31,0,2.0,4.0,2.0,2.0,0.0,0.0
70,79,29,30,0,2.0,2.0,1.0,0.0,0.0,0.0
194,122,58,41,0,4.0,4.0,7.0,0.0,0.0,0.0
123,70,45,24,0,7.0,0.0,7.0,1.0,0.0,0.0
128,76,36,29,0,3.0,2.0,1.0,0.0,0.0,0.0
156,118,35,29,0,3.0,0.0,3.0,0.0,0.0,0.0
93,117,28,31,0,2.0,0.0,0.0,0.0,0.0,0.0
127,111,45,42,0,0.0,3.0,5.0,0.0,0.0,0.0
148,104,29,23,0,3.0,0.0,5.0,0.0,0.0,0.0
191,145,50,34,0,2.0,5.0,4.0,0.0,0.0,0.0
93,92,35,25,0,2.0,0.0,8.0,0.0,0.0,0.0
125,81,45,31,0,4.0,4.0,4.0,0.0,0.0,0.0
113,80,35,29,0,1.0,2.0,3.0,0.0,0.0,0.0
134,69,34,20,0,1.0,4.0,4.0,0.0,0.0,0.0
86,62,32,20,0,2.0,3.0,2.0,0.0,0.0,0.0
170,82,46,28,0,13.0,0.0,6.0,0.0,0.0,0.0
116,127,36,58,0,4.0,3.0,1.0,0.0,0.0,0.0
271,169,79,66,0,4.0,4.0,14.0,0.0,0.0,0.0
131,99,33,32,0,2.0,0.0,8.0,0.0,0.0,0.0
124,81,29,31,0,4.0,2.0,5.0,0.0,0.0,0.0
81,80,21,19,0,2.0,2.0,0.0,0.0,0.0,0.0
224,190,63,71,0,1.0,0.0,5.0,0.0,0.0,0.0
113,125,34,35,0,3.0,2.0,1.0,0.0,0.0,0.0
88,81,29,32,0,0.0,2.0,1.0,0.0,0.0,0.0
102,66,44,25,0,0.0,0.0,3.0,0.0,0.0,0.0
183,108,63,50,0,5.0,3.0,15.0,0.0,0.0,0.0
113,82,31,18,0,2.0,3.0,4.0,0.0,0.0,0.0
271,173,91,34,0,4.0,0.0,7.0,1.0,0.0,0.0
117,96,26,21,0,3.0,0.0,0.0,0.0,0.0,0.0
316,250,83,106,0,4.0,4.0,7.0,0.0,0.0,0.0
124,96,27,28,0,1.0,0.0,7.0,0.0,0.0,0.0
154,78,33,29,0,7.0,1.0,9.0,0.0,0.0,0.0
124,92,42,35,0,0.0,0.0,7.0,0.0,0.0,0.0
107,93,31,30,0,2.0,0.0,4.0,0.0,0.0,0.0
107,65,43,34,0,0.0,1.0,5.0,0.0,0.0,0.0
88,73,29,17,0,0.0,0.0,0.0,0.0,0.0,0.0
132,104,40,38,0,5.0,2.0,6.0,0.0,0.0,0.0
149,93,34,26,0,8.0,1.0,7.0,0.0,0.0,0.0
115,80,43,21,0,0.0,4.0,3.0,0.0,0.0,0.0
157,105,50,38,0,3.0,0.0,2.0,0.0,0.0,0.0
104,86,31,27,0,4.0,8.0,2.0,0.0,0.0,0.0
109,117,43,45,0,1.0,0.0,4.0,0.0,0.0,0.0
153,89,55,35,0,6.0,4.0,5.0,0.0,0.0,0.0
147,86,55,50,0,5.0,3.0,6.0,0.0,0.0,0.0
108,83,41,19,0,6.0,4.0,1.0,0.0,0.0,0.0
145,104,43,58,0,0.0,0.0,3.0,0.0,0.0,0.0
126,114,40,35,0,1.0,0.0,0.0,0.0,0.0,0.0
114,62,23,12,0,6.0,5.0,3.0,0.0,0.0,0.0
185,115,54,31,0,8.0,8.0,4.0,0.0,0.0,0.0
205,138,41,34,0,8.0,0.0,7.0,0.0,0.0,0.0
201,105,57,18,0,12.0,3.0,7.0,0.0,0.0,0.0
173,103,39,34,0,1.0,1.0,8.0,0.0,0.0,0.0
104,84,31,38,0,0.0,0.0,8.0,0.0,0.0,0.0
124,67,32,19,0,2.0,4.0,3.0,0.0,0.0,0.0
187,125,61,42,0,3.0,5.0,1.0,0.0,0.0,0.0
101,75,38,22,0,4.0,0.0,1.0,0.0,0.0,0.0
181,112,64,49,0,4.0,1.0,5.0,0.0,0.0,0.0
172,113,31,33,0,2.0,0.0,3.0,0.0,0.0,0.0
145,126,42,29,0,3.0,3.0,4.0,0.0,0.0,0.0
115,78,19,20,0,3.0,2.0,4.0,0.0,0.0,0.0
124,98,34,35,0,2.0,0.0,7.0,1.0,0.0,0.0
207,166,65,73,0,7.0,1.0,0.0,0.0,1.0,0.0
111,144,32,42,0,1.0,4.0,5.0,0.0,0.0,0.0
140,134,36,29,0,5.0,0.0,3.0,0.0,0.0,0.0
98,79,24,16,0,3.0,0.0,2.0,0.0,0.0,0.0
245,109,69,47,0,14.0,2.0,9.0,0.0,0.0,0.0
190,122,65,33,0,4.0,2.0,5.0,0.0,0.0,0.0
138,89,41,24,0,3.0,1.0,12.0,0.0,0.0,0.0
241,158,66,42,0,8.0,1.0,10.0,0.0,0.0,0.0
105,64,28,22,0,6.0,0.0,8.0,0.0,0.0,0.0
94,69,18,20,0,0.0,1.0,1.0,0.0,0.0,0.0
93,86,42,26,0,1.0,0.0,0.0,0.0,0.0,0.0
59,44,17,15,1,1.0,1.0,1.0,0.0,0.0,0.0
114,95,43,38,0,2.0,2.0,5.0,0.0,0.0,0.0
120,68,31,27,0,2.0,6.0,4.0,0.0,0.0,0.0
177,127,78,41,0,6.0,0.0,4.0,0.0,0.0,0.0
157,131,49,44,0,3.0,0.0,5.0,1.0,0.0,0.0
144,134,33,49,0,3.0,2.0,1.0,0.0,0.0,0.0
188,99,50,33,0,4.0,1.0,15.0,0.0,0.0,0.0
94,62,30,23,0,1.0,0.0,5.0,0.0,1.0,0.0
100,94,32,16,0,0.0,3.0,4.0,0.0,0.0,0.0
130,85,49,40,0,2.0,2.0,3.0,0.0,0.0,0.0
116,54,18,16,0,1.0,1.0,3.0,0.0,0.0,0.0
290,143,79,35,0,18.0,2.0,14.0,0.0,0.0,0.0
111,79,52,32,0,0.0,0.0,4.0,0.0,0.0,0.0
112,93,62,35,0,4.0,0.0,6.0,0.0,0.0,0.0
128,98,52,40,0,1.0,3.0,0.0,0.0,0.0,0.0
108,103,31,29,0,1.0,5.0,0.0,0.0,0.0,0.0
222,136,71,62,0,9.0,4.0,2.0,0.0,0.0,0.0
117,72,60,13,0,3.0,3.0,2.0,0.0,0.0,0.0
96,54,17,15,0,4.0,2.0,3.0,0.0,0.0,0.0
161,87,42,26,0,8.0,7.0,2.0,0.0,0.0,0.0
114,69,39,22,0,2.0,2.0,1.0,0.0,0.0,0.0
123,84,34,32,0,1.0,0.0,6.0,0.0,0.0,0.0
130,107,46,30,0,4.0,0.0,3.0,0.0,0.0,0.0
155,92,35,21,0,10.0,0.0,4.0,0.0,0.0,0.0
109,88,44,44,0,1.0,0.0,0.0,0.0,0.0,0.0
143,101,47,30,0,1.0,0.0,8.0,0.0,0.0,0.0
109,93,32,25,0,1.0,2.0,2.0,0.0,0.0,0.0
129,100,28,25,0,3.0,0.0,4.0,0.0,0.0,0.0
108,65,45,16,0,3.0,6.0,4.0,0.0,0.0,0.0
98,132,30,84,0,0.0,0.0,1.0,0.0,0.0,0.0
119,57,30,11,0,3.0,4.0,2.0,0.0,0.0,0.0
109,84,31,31,0,3.0,1.0,5.0,0.0,0.0,0.0
147,93,36,23,0,1.0,1.0,6.0,0.0,0.0,0.0
184,148,63,55,0,3.0,1.0,7.0,0.0,1.0,0.0
135,97,35,23,0,3.0,6.0,5.0,0.0,0.0,0.0
192,125,46,36,0,6.0,3.0,7.0,0.0,0.0,0.0
74,37,13,16,1,3.0,1.0,0.0,0.0,0.0,0.0
146,140,43,58,0,3.0,4.0,1.0,0.0,0.0,0.0
162,117,70,67,0,5.0,5.0,3.0,0.0,0.0,0.0
141,88,42,22,0,4.0,2.0,2.0,0.0,0.0,0.0
148,84,35,42,0,5.0,7.0,3.0,0.0,0.0,0.0
149,123,32,33,0,4.0,0.0,3.0,0.0,0.0,0.0
259,138,70,37,0,3.0,7.0,3.0,0.0,0.0,0.0
127,112,31,33,0,3.0,0.0,3.0,0.0,0.0,0.0
89,64,29,19,0,1.0,1.0,3.0,0.0,0.0,0.0
118,109,43,28,0,7.0,0.0,3.0,0.0,1.0,0.0
176,108,44,25,0,1.0,0.0,13.0,0.0,0.0,0.0
200,111,53,34,0,4.0,2.0,10.0,0.0,0.0,0.0
115,83,40,21,0,3.0,1.0,3.0,0.0,0.0,0.0
103,96,49,29,0,3.0,3.0,1.0,0.0,0.0,0.0
152,107,34,33,0,1.0,1.0,4.0,0.0,0.0,0.0
159,80,39,27,0,5.0,4.0,3.0,0.0,0.0,0.0
111,83,46,36,0,1.0,1.0,0.0,0.0,0.0,0.0
187,134,54,50,0,2.0,6.0,3.0,0.0,0.0,0.0
152,100,36,22,0,4.0,1.0,6.0,0.0,0.0,0.0
166,128,44,55,0,4.0,3.0,1.0,0.0,0.0,0.0
308,190,85,47,0,6.0,1.0,10.0,0.0,0.0,0.0
118,80,36,35,0,2.0,1.0,0.0,0.0,0.0,0.0
118,102,42,41,0,5.0,2.0,2.0,0.0,0.0,0.0
158,110,41,39,0,6.0,5.0,1.0,0.0,0.0,0.0
182,95,23,26,0,4.0,4.0,3.0,0.0,0.0,0.0
115,84,32,11,0,1.0,1.0,2.0,0.0,0.0,0.0
120,86,27,33,0,3.0,6.0,2.0,0.0,0.0,0.0
164,141,52,50,0,6.0,0.0,5.0,0.0,0.0,0.0
205,148,69,50,0,5.0,0.0,7.0,0.0,0.0,0.0
164,98,40,23,0,8.0,0.0,10.0,0.0,0.0,0.0
274,150,82,47,0,8.0,1.0,13.0,0.0,0.0,0.0
126,96,35,30,0,2.0,0.0,6.0,0.0,0.0,0.0
163,96,33,36,0,10.0,10.0,7.0,0.0,0.0,0.0
120,64,27,22,0,1.0,4.0,3.0,0.0,0.0,0.0
214,128,51,22,0,11.0,2.0,6.0,0.0,0.0,0.0
159,96,52,38,0,2.0,5.0,0.0,0.0,0.0,0.0
140,86,50,23,0,2.0,1.0,2.0,0.0,0.0,0.0
107,88,25,34,0,5.0,1.0,0.0,0.0,0.0,0.0
98,133,41,38,0,1.0,2.0,0.0,0.0,0.0,0.0
244,196,51,56,0,4.0,1.0,4.0,0.0,0.0,0.0
78,92,26,32,0,1.0,2.0,3.0,0.0,0.0,0.0
89,96,27,42,0,1.0,1.0,2.0,0.0,0.0,0.0
177,114,55,51,0,5.0,4.0,4.0,0.0,0.0,0.0
148,124,46,34,0,3.0,2.0,2.0,0.0,0.0,0.0
95,94,33,26,0,4.0,3.0,1.0,0.0,0.0,0.0
135,89,37,39,0,11.0,4.0,2.0,0.0,0.0,0.0
139,139,59,53,0,6.0,1.0,4.0,0.0,0.0,0.0
101,90,38,32,0,1.0,3.0,2.0,0.0,0.0,0.0
228,187,76,62,0,8.0,0.0,13.0,0.0,0.0,0.0
152,107,37,19,0,0.0,2.0,5.0,0.0,0.0,0.0
162,92,44,42,0,1.0,1.0,2.0,0.0,0.0,0.0
147,95,44,28,0,6.0,1.0,3.0,0.0,0.0,0.0
108,72,33,30,0,4.0,3.0,1.0,0.0,0.0,0.0
99,61,25,26,0,4.0,7.0,2.0,0.0,0.0,0.0
153,100,43,40,0,1.0,0.0,7.0,0.0,0.0,0.0
129,91,47,39,0,0.0,0.0,5.0,0.0,0.0,0.0
118,73,39,22,0,0.0,1.0,8.0,0.0,0.0,0.0
146,144,32,38,0,6.0,2.0,6.0,0.0,0.0,0.0
149,116,42,35,0,6.0,2.0,4.0,0.0,0.0,0.0
137,122,37,36,0,2.0,0.0,3.0,0.0,0.0,0.0
131,90,34,36,0,6.0,0.0,3.0,0.0,0.0,0.0
161,105,52,17,0,3.0,1.0,7.0,0.0,0.0,0.0
130,73,29,31,0,4.0,5.0,3.0,0.0,0.0,0.0
72,67,21,20,0,2.0,3.0,0.0,0.0,0.0,0.0
108,128,24,18,0,1.0,1.0,3.0,0.0,0.0,0.0
103,69,40,22,0,3.0,2.0,3.0,0.0,0.0,0.0
137,94,41,40,0,2.0,3.0,1.0,0.0,0.0,0.0
90,93,33,29,0,4.0,3.0,1.0,0.0,0.0,0.0
220,137,47,49,0,6.0,2.0,10.0,0.0,0.0,0.0
125,75,30,19,0,5.0,2.0,7.0,0.0,0.0,0.0
265,178,75,34,0,8.0,0.0,13.0,0.0,0.0,0.0
141,117,54,21,0,2.0,0.0,1.0,0.0,0.0,0.0
151,118,58,32,0,2.0,0.0,2.0,0.0,0.0,0.0
122,79,37,28,0,6.0,4.0,4.0,0.0,0.0,0.0
228,100,112,22,0,10.0,9.0,6.0,0.0,0.0,0.0
160,100,72,41,0,1.0,0.0,4.0,0.0,0.0,0.0
120,85,30,16,0,6.0,4.0,6.0,0.0,0.0,0.0
179,97,57,28,0,2.0,1.0,8.0,0.0,0.0,0.0
